Student_ID,Course_ID,Actual,Predicted,Error
40411222,40BA062,1,2.15,1.15
40311108,40BA101,3,2.903,0.097
40211134,40BC021,4,3.5111,0.4889
40320324,40BC011,1,2.1685,1.1685
40311243,40BA012,3,3.9853,0.9853
40411130,40BA222,2,3.1754,1.1754
40411215,40BA052,1,2.962,1.962
40411240,40BR022,2,2.1601,0.1601
40211127,40BA131,5,2.903,2.097
40211131,40B0291,1,2.903,1.903
40211235,40BA102,4,2.4965,1.5035
40211101,40BR342,5,3.9026,1.0974
40211205,40BD012,4,3.597,0.403
40411120,40BA061,4,2.903,1.097
40311125,40B0291,3,2.903,0.097
40211150,40BC021,3,3.5043,0.5043
40311148,40BA081,3,2.903,0.097
40211219,40BA052,2,3.494,1.494
40211260,40BR122,5,2.903,2.097
40311146,40BA061,1,2.903,1.903
40511219,40BA052,3,1.0,2.0
40211150,40BC061,4,3.4878,0.5122
40211110,40BC051,2,3.4868,1.4868
40311249,40BA022,3,4.0861,1.0861
40211205,40BR042,3,3.5148,0.5148
40411104,40BC071,3,3.5737,0.5737
40211122,40BA151,4,2.903,1.097
40211106,40BA081,3,2.903,0.097
40311104,40BA141,1,2.8147,1.8147
40311229,40BA012,2,3.69,1.69
40511247,40B0292,4,4.4981,0.4981
40211208,90B2681,3,2.903,0.097
40211249,40BR122,5,2.903,2.097
40311116,40BA081,3,2.903,0.097
40311208,40BA022,4,3.6043,0.3957
40211206,40BA012,5,4.0008,0.9992
40511201,40BA012,3,3.9445,0.9445
40211116,40BA131,5,2.903,2.097
40211101,40BA081,4,2.903,1.097
40211112,40BA021,1,2.903,1.903
40211112,40BQ371,3,2.903,0.097
40211217,40BA022,5,3.904,1.096
40211220,40B0292,5,4.4006,0.5994
40311130,40BQ321,3,2.3584,0.6416
40311139,40BQ141,2,2.903,0.903
40311236,40BA102,4,4.2025,0.2025
40311245,40BA012,4,2.5973,1.4027
40511123,40BA051,1,2.903,1.903
40311114,40BA051,4,2.903,1.097
40311155,40BC051,3,2.8819,0.1181
40211239,40BR372,1,1.4966,0.4966
40211130,40BA021,1,2.903,1.903
40211133,40BA061,5,2.903,2.097
40311236,40B8932,4,4.3003,0.3003
40211106,40BA011,1,2.903,1.903
40211158,409R181,4,2.7985,1.2015
40311211,40BR372,3,2.6989,0.3011
40511118,40BA051,2,2.903,0.903
40311214,40BD012,1,2.3954,1.3954
40211110,4069211,3,3.2049,0.2049
40411246,40BA052,2,2.5016,0.5016
40211165,40BA141,2,4.1895,2.1895
40211241,40BA052,1,3.2944,2.2944
40211115,40BC021,1,1.495,0.495
40411251,40BA082,4,2.5849,1.4151
40211150,40UN080,3,3.5095,0.5095
40511125,40B0291,3,2.903,0.097
40211205,40BR322,3,3.5962,0.5962
40211127,40BQ421,5,4.497,0.503
40311241,40BA102,2,1.1991,0.8009
40211113,40BA101,2,2.903,0.903
40211252,409Z491,5,3.8083,1.1917
40311128,40BA021,4,2.903,1.097
40311150,40BA221,1,2.903,1.903
40211244,40B9561,4,3.2985,0.7015
40311227,40BA062,1,3.2041,2.2041
40211102,40BA011,4,2.903,1.097
40211102,40WN081,3,2.903,0.097
40211208,40BA152,2,1.7947,0.2053
40211248,40BR122,5,2.903,2.097
40311231,40BQ512,4,3.4005,0.5995
40411158,40BA081,3,2.903,0.097
40211163,40BA141,4,1.7622,2.2378
40311227,40B0292,2,2.9046,0.9046
40411155,40BQ031,4,1.0,3.0
40511247,40BA052,4,4.5259,0.5259
40311235,40BA102,1,2.5994,1.5994
40511233,40BA052,4,2.9483,1.0517
40311133,40BA101,2,2.903,0.903
40311245,40BD012,2,2.7032,0.7032
40211137,40BA051,3,2.903,0.097
40211262,40BA132,4,4.0027,0.0027
