Student_ID,Course_ID,Actual,Predicted,Error
40211162,40BA151,4,3.8005,0.1995
40211203,40BA012,2,2.9064,0.9064
40311122,40BA101,4,2.6027,1.3973
40311155,40BC011,3,2.903,0.097
40211214,40BD032,3,3.2927,0.2927
40311159,40BC071,1,2.903,1.903
40211139,40BA081,3,2.903,0.097
40211202,40BR072,3,4.7988,1.7988
40211261,40BR222,4,3.8905,0.1095
40411134,40B0291,2,2.903,0.903
40411159,40BQ311,3,2.903,0.097
40411108,40BQ311,4,2.903,1.097
40211121,40BA121,3,3.5786,0.5786
40411117,40BA061,2,2.903,0.903
40411216,40BA082,1,2.903,1.903
40511220,40BA052,4,2.4239,1.5761
40205303,40BR122,2,4.2808,2.2808
40211165,40BQ421,4,3.3785,0.6215
40211123,40PQ041,4,4.4214,0.4214
40211263,433A021,1,1.1975,0.1975
40211206,40BA092,4,4.3967,0.3967
40411238,40BA222,2,2.903,0.903
40411254,40BA012,3,2.903,0.097
40211117,409A012,1,2.903,1.903
40211202,40BD012,2,3.3066,1.3066
40411145,40BA011,2,2.903,0.903
40311237,40BR042,1,2.903,1.903
40211134,40BC061,4,4.0925,0.0925
40211114,40BC021,1,2.903,1.903
40411213,40BA222,3,2.903,0.097
40211162,40UN080,4,3.3461,0.6539
40311264,4064243,2,2.903,0.903
40211144,40BQ331,2,2.903,0.903
40211207,40BR322,4,3.8258,0.1742
40211154,40BA022,2,2.4928,0.4928
40211106,40BQ171,4,3.434,0.566
40311210,40BA122,1,2.5099,1.5099
40211220,40BR082,4,3.5915,0.4085
40411147,40BC011,4,2.903,1.097
40411229,40BR022,1,2.903,1.903
40211130,40BQ371,3,3.3501,0.3501
40311227,40BD032,1,2.903,1.903
40411207,40BA012,3,2.903,0.097
40211208,40BR082,2,2.903,0.903
40311237,40BA062,3,2.903,0.097
40211105,409Q082,2,2.0,0.0
40411126,40BA101,3,2.903,0.097
40311131,40BQ311,3,2.9986,0.0014
40211211,40BA152,3,3.2857,0.2857
40211214,40BR372,2,3.1102,1.1102
40511118,40B0291,4,2.903,1.097
40311223,40BR042,3,3.7817,0.7817
40411247,40BA062,4,2.903,1.097
40511119,40B0291,5,2.903,2.097
40211222,40BA152,3,3.2942,0.2942
40411237,40B0292,1,2.903,1.903
40311128,40BQ141,4,4.1073,0.1073
40511121,40BA051,2,2.903,0.903
40311227,40BA222,2,2.903,0.903
40311240,40BD012,1,2.903,1.903
40311218,40BA102,4,2.816,1.184
40211244,40BA082,3,3.0907,0.0907
40211249,40BA152,2,3.4021,1.4021
40211237,40B0292,1,3.7964,2.7964
40511103,40B0291,2,2.903,0.903
40311211,40BR042,3,4.0625,1.0625
40311216,40BD032,2,2.3067,0.3067
40211214,40BA022,4,2.8561,1.1439
40311205,40BQ512,4,2.903,1.097
40211131,40BA081,1,2.903,1.903
40311244,40BR042,4,2.903,1.097
40511135,40B0291,4,2.903,1.097
40211123,40BC011,2,2.4131,0.4131
40211207,40B0292,5,4.3003,0.6997
40311227,40BA102,3,2.903,0.097
40211103,40BA141,1,2.903,1.903
40211111,40BA051,2,2.7318,0.7318
40211123,40UN080,5,3.1527,1.8473
40211201,40BA061,1,3.2484,2.2484
40211101,40BQ051,5,4.5226,0.4774
40411124,40BA021,1,2.903,1.903
40411122,40BA051,1,2.903,1.903
40211113,40BA151,3,3.7116,0.7116
40311257,40BR372,4,4.3924,0.3924
40211118,40BA121,5,3.6152,1.3848
40311217,40BA062,1,1.9682,0.9682
40311110,40BA061,1,2.903,1.903
40311237,40BA022,1,2.903,1.903
40211233,40BR032,2,3.6338,1.6338
40311145,40BA051,1,2.903,1.903
40211213,40BA082,3,3.1081,0.1081
40311114,40BC011,3,2.903,0.097
40211252,40BA102,5,4.0067,0.9933
40211215,40BA152,3,2.903,0.097
40211107,40BQ371,3,3.4204,0.4204
40411109,40BA222,1,2.903,1.903
40211137,40BA151,3,3.607,0.607
40411101,40BA021,1,2.903,1.903
40211261,409Z511,4,3.7165,0.2835
40211234,40BR122,5,4.9088,0.0912
40211250,40BD032,3,3.9,0.9
40411212,40BA022,1,2.903,1.903
40311161,40BA101,1,2.903,1.903
40211237,40BR032,2,3.288,1.288
40211264,40BR032,2,2.903,0.903
40411120,40BA051,3,2.903,0.097
40311137,40BA221,3,2.2302,0.7698
40211132,40BC011,1,1.7179,0.7179
40411221,40BA052,2,2.903,0.903
40411121,40B0291,1,2.903,1.903
40411147,40B0291,5,2.903,2.097
40211126,40B9662,4,4.4574,0.4574
40211229,40BR242,2,2.5273,0.5273
40211145,40BA131,2,2.903,0.903
40411102,40BA221,3,2.903,0.097
40211243,40BA012,1,2.903,1.903
40311235,40B0292,3,2.903,0.097
40311145,40BA011,1,2.903,1.903
40211164,409U403,4,4.0,0.0
40211264,40BA102,1,2.903,1.903
40311131,40BC011,1,1.9888,0.9888
40311211,40BA122,4,3.1921,0.8079
40311121,40BA131,3,2.9205,0.0795
40211257,40BD032,2,2.7836,0.7836
40411168,40BA221,1,2.903,1.903
40311238,40BD032,3,2.2845,0.7155
40311250,431A241,5,5.0,0.0
40211220,40BR122,5,4.3864,0.6136
40211107,40BR242,2,2.028,0.028
40311233,40BA082,4,2.903,1.097
40211158,40UN110,4,4.0,0.0
40411226,40BA082,1,2.903,1.903
40211264,40BA062,1,2.903,1.903
40211125,40BA011,4,2.0494,1.9506
40411141,40BA221,1,2.903,1.903
40211165,40BA101,4,2.0967,1.9033
40411126,40BA051,2,2.903,0.903
40211145,40BA051,2,2.903,0.903
40311135,40BQ321,3,3.9173,0.9173
40311122,40BQ321,4,3.9878,0.0122
40211151,40BC051,4,3.3366,0.6634
40411140,40BQ031,3,2.903,0.097
40211150,40BA011,3,2.489,0.511
40411131,40BA081,1,2.903,1.903
40211121,40BC021,2,3.3864,1.3864
40211148,40BA141,4,3.3049,0.6951
40320310,40BQ321,2,2.9966,0.9966
40320324,40BA221,1,1.7018,0.7018
40211263,409U163,1,1.236,0.236
40311155,40BA141,3,2.903,0.097
40211144,40BA221,1,2.903,1.903
40211154,40BR372,2,3.4187,1.4187
40211102,40BC051,4,3.7332,0.2668
40311133,40BA221,2,2.836,0.836
40311244,40BA012,3,2.903,0.097
40211109,40BA051,2,2.494,0.494
40211229,40BA082,2,3.2663,1.2663
40311106,40B0291,4,3.92,0.08
40211105,40B0291,1,2.796,1.796
40211151,40BA141,4,3.6359,0.3641
40311214,40BA062,1,1.3521,0.3521
40211241,40BA102,3,4.1937,1.1937
40211162,40BA011,2,2.2207,0.2207
40411257,40BA052,2,2.903,0.903
40211148,40BA091,4,2.1973,1.8027
40411233,40BR472,5,2.903,2.097
40311248,40B8932,5,4.4211,0.5789
40411250,40BA052,2,2.903,0.903
40211263,40BA082,2,2.7923,0.7923
40311261,40BA082,4,4.0148,0.0148
40411138,40BA011,1,2.903,1.903
40411248,40BA222,4,2.903,1.097
40311134,40B0291,2,3.1862,1.1862
40211111,40BA151,3,3.6493,0.6493
40211201,40BR082,3,3.4274,0.4274
40311261,40BA022,5,3.8347,1.1653
40411130,40BA021,2,2.903,0.903
40311218,40BR072,4,3.3174,0.6826
40211133,40BA021,4,3.7921,0.2079
40211161,40BA101,4,2.903,1.097
40211259,40BA092,5,4.4342,0.5658
40411111,40BA081,1,2.903,1.903
40211127,40BQ401,4,4.2429,0.2429
40211126,433Q051,2,2.0,0.0
40411240,40B0292,3,2.903,0.097
40211151,40BA051,3,3.1084,0.1084
40211150,40BQ421,4,3.4481,0.5519
40311250,40BA122,4,3.3358,0.6642
40411250,40BR472,5,2.903,2.097
40311201,40BA102,4,3.6011,0.3989
40211213,40BR122,4,4.5104,0.5104
40211164,40BA102,3,2.3225,0.6775
40411256,40BA022,3,2.903,0.097
40311133,40BC011,3,1.994,1.006
40211258,40BA012,1,2.903,1.903
40211142,409A021,1,2.903,1.903
40211105,40BC021,3,3.9886,0.9886
40211121,40BQ171,4,3.8115,0.1885
40211126,40BA141,3,2.9387,0.0613
40211201,40BR072,4,4.4057,0.4057
40311152,40BA061,1,2.903,1.903
40211136,40BA051,3,3.0035,0.0035
40311258,40BA022,5,2.5861,2.4139
40511155,40B0291,5,2.903,2.097
40311261,40BA132,5,4.3092,0.6908
40311201,40B8932,5,4.3542,0.6458
40311139,40BQ311,3,2.8188,0.1812
40411120,40BA011,1,2.903,1.903
40411222,40BA102,2,2.903,0.903
40211109,40UN110,4,4.0,0.0
40211207,40BA142,5,4.3098,0.6902
40311123,40BC011,1,2.0274,1.0274
40211244,40BR242,4,2.706,1.294
40311261,40B0292,2,2.6005,0.6005
40311241,40B0292,1,2.903,1.903
40211249,40BA102,3,3.113,0.113
40211228,409Z501,5,5.0,0.0
40333126,40BA081,3,2.903,0.097
40411253,40BA022,2,2.903,0.903
40411160,40BD012,4,2.903,1.097
40211107,40B0291,2,2.5784,0.5784
40211259,40BR372,4,3.3255,0.6745
40311125,40BA051,1,2.903,1.903
40311226,40BA052,4,3.8702,0.1298
40511203,40B0292,5,3.7478,1.2522
40311138,40BA101,2,2.6029,0.6029
40211243,40BA022,1,2.903,1.903
40411138,40BQ031,2,2.903,0.903
40211244,40BD032,4,3.598,0.402
40211243,40BA062,1,2.903,1.903
40411146,40BQ031,2,2.903,0.903
40211129,40BA051,3,2.9587,0.0413
40211256,40BA102,5,3.7074,1.2926
40211101,40BR372,5,4.127,0.873
40211227,40BR072,4,4.3287,0.3287
40411258,40BA102,3,2.903,0.097
40311106,40BQ141,3,3.7464,0.7464
40211220,40BQ421,4,2.8286,1.1714
40511130,40BA051,2,2.903,0.903
40211104,40BA051,4,3.0937,0.9063
40311250,40BA052,5,4.323,0.677
40311206,40BA052,5,2.903,2.097
40311118,40BC071,3,3.8947,0.8947
40311256,40BR372,4,4.3823,0.3823
40211162,40BQ051,4,3.6853,0.3147
40311223,40BR022,3,3.0765,0.0765
40311211,40BA102,4,3.2827,0.7173
40511250,40BA052,3,3.1875,0.1875
40511119,40BA011,4,2.903,1.097
40511149,40BA051,2,2.903,0.903
40320326,40BQ341,3,4.574,1.574
40311137,40BQ341,5,4.7919,0.2081
40311212,40BA122,1,2.2928,1.2928
40211220,409Z501,5,5.0,0.0
40320326,40BA021,1,2.9825,1.9825
40211127,40BA141,3,3.7485,0.7485
40411215,40BA022,2,2.903,0.903
40311211,40BA222,3,3.4562,0.4562
40311123,40BA061,1,2.9223,1.9223
40211242,40B9572,4,4.0,0.0
40211110,40BQ021,2,3.029,1.029
40211222,40BR342,3,3.6799,0.6799
40511224,40B0292,3,4.0908,1.0908
40311241,40BA082,2,2.903,0.903
40211268,40BA011,1,2.903,1.903
40311229,40BA052,5,3.9166,1.0834
40211147,40BA081,3,2.903,0.097
40211201,40BA022,2,2.8725,0.8725
40211101,40BC011,5,2.1583,2.8417
40211224,40BR342,3,2.903,0.097
40311162,40BA011,1,2.903,1.903
40311235,40BA012,1,2.903,1.903
40311201,40BA062,1,2.3584,1.3584
40211209,40BR122,1,4.4672,3.4672
40211145,40B0291,3,2.903,0.097
40411133,40BC011,2,2.903,0.903
40211123,40UN070,4,4.207,0.207
40211127,40BC021,5,3.5345,1.4655
40411110,40BQ031,3,2.903,0.097
40311235,40BR022,3,2.903,0.097
40211246,40BD012,4,3.047,0.953
40411163,40BA101,3,2.903,0.097
40320310,40BA101,1,3.2793,2.2793
40311106,40BA081,3,3.6807,0.6807
40211141,40BA091,4,2.4569,1.5431
40411164,40BQ311,1,2.903,1.903
40211222,40BD052,4,3.3984,0.6016
40311230,40BR022,3,3.179,0.179
40211133,40BA151,4,4.0148,0.0148
40211234,40BA052,3,3.4156,0.4156
40311211,40BD032,3,2.4855,0.5145
40311211,40BR022,2,3.4937,1.4937
40211203,40BR042,5,3.0339,1.9661
40211144,40BC011,1,2.903,1.903
40411237,40BR472,2,2.903,0.903
40211255,40BA152,3,2.903,0.097
40411146,40B0291,4,2.903,1.097
40311215,40B8932,5,2.903,2.097
40211101,40BA011,5,2.8573,2.1427
40211145,409U053,2,2.903,0.903
40411111,40BA011,3,2.903,0.097
40211113,40BQ171,3,2.6602,0.3398
40411120,40BA101,4,2.903,1.097
40311209,40BA052,2,2.903,0.903
40211239,40BA142,3,2.903,0.097
40211129,40BQ371,3,4.3146,1.3146
40211109,40BQ381,1,2.398,1.398
40211102,40KE011,4,3.0,1.0
40211122,40BC021,4,3.5572,0.4428
40411244,40BR022,4,2.903,1.097
40311155,40BA081,2,2.903,0.903
40211130,40BA131,2,3.3338,1.3338
40211110,40B9662,5,4.3688,0.6312
40311129,40BA141,3,2.8169,0.1831
40411205,40BR472,2,2.903,0.903
40311219,40BA222,3,2.903,0.097
40320324,40BQ311,3,3.0111,0.0111
40211102,40BA141,4,3.5232,0.4768
40211141,40BA141,4,3.715,0.285
40311133,40BQ341,5,4.399,0.601
40411263,40BA102,1,2.903,1.903
40411243,40BA062,4,2.903,1.097
40211161,409A013,1,2.903,1.903
40311249,40BA222,4,3.7276,0.2724
40311232,40BR042,3,2.903,0.097
40211122,432N442,3,2.0,1.0
40311211,40BD012,3,3.5794,0.5794
40311109,40B0291,1,2.903,1.903
40111256,40B9651,2,3.7272,1.7272
40311151,40BC011,3,2.2605,0.7395
40311116,40BA051,1,2.8931,1.8931
40211256,40BA022,5,4.105,0.895
40211206,40BA152,3,3.1028,0.1028
40511143,40BA051,4,2.903,1.097
40211245,40BR072,3,4.71,1.71
40511111,40B0291,3,2.903,0.097
40211227,40BA132,5,2.4488,2.5512
40320310,40BA221,1,2.2521,1.2521
40211228,40BA082,3,3.5098,0.5098
40211222,40BA052,2,2.7014,0.7014
40411211,40BA012,2,2.903,0.903
40311258,40BA102,3,3.2277,0.2277
40211217,40B9561,4,4.0,0.0
40211242,40BD052,4,4.2084,0.2084
40211117,40BQ371,4,2.903,1.097
40511211,40B0292,4,3.9233,0.0767
40311231,40BA052,3,3.6013,0.6013
40511226,40B0292,4,4.3336,0.3336
40211247,409Z511,3,3.8496,0.8496
40211203,40BR222,4,4.4075,0.4075
40211144,40BA061,4,2.903,1.097
40311236,40BA012,5,3.8157,1.1843
40411237,40BR022,1,2.903,1.903
40311111,40BA021,2,2.5747,0.5747
40211105,40BA061,4,4.4143,0.4143
40411256,40BA012,3,2.903,0.097
40211245,40BA142,3,4.2027,1.2027
40511211,40BA052,3,3.2892,0.2892
40211133,40BA141,4,3.6985,0.3015
40211144,40BA081,2,2.903,0.903
40211114,40BQ321,1,2.903,1.903
40311205,40BD012,5,2.903,2.097
40411212,40BA012,1,2.903,1.903
40211202,40BR322,3,3.6083,0.6083
40411243,40BR472,1,2.903,1.903
40211105,40BR242,4,2.4898,1.5102
40511210,40BA012,2,3.0757,1.0757
40411213,40BA012,4,2.903,1.097
40211237,40BD032,4,3.5088,0.4912
40311230,40BR042,2,3.9892,1.9892
40511238,40BA012,5,2.7125,2.2875
40411246,40BR022,4,2.903,1.097
40411151,40BA021,3,2.903,0.097
40311155,40BC071,3,2.903,0.097
40311244,40BR022,3,2.903,0.097
40311209,40BA222,2,2.903,0.903
40211242,40UN160,3,3.5031,0.5031
40411215,40BD012,3,2.903,0.097
40211118,40BA051,4,2.9209,1.0791
40211129,40KE011,3,3.4683,0.4683
40211108,409Z481,5,4.0985,0.9015
40311229,40BA122,3,3.113,0.113
40211216,40BR072,5,4.806,0.194
40211144,40BQ401,1,2.903,1.903
40311202,40BA012,2,3.5838,1.5838
40211209,40BA122,3,2.7754,0.2246
40411134,40BA061,1,2.903,1.903
40211238,40BA012,1,3.4128,2.4128
40211108,409Z501,5,5.0,0.0
40311110,40BA011,2,2.903,0.903
40411140,40BA011,1,2.903,1.903
40311106,40BA051,3,2.9993,0.0007
40311141,40BA051,1,2.903,1.903
40511125,40BA011,1,2.903,1.903
40211207,40B9572,4,3.9077,0.0923
40511130,40B0291,4,2.903,1.097
40311113,40BA081,2,2.903,0.903
40411215,40BA082,2,2.903,0.903
40211126,40BC061,1,3.7005,2.7005
40311208,40BA062,4,2.7131,1.2869
40211153,40BC061,4,3.8822,0.1178
40211132,40BQ371,2,3.4738,1.4738
40211232,40BA022,1,2.903,1.903
40411104,40BC011,2,2.903,0.903
40211104,40BQ421,2,3.6306,1.6306
40211211,40BA132,3,3.0227,0.0227
40311202,40B8932,3,4.1872,1.1872
40311207,40B8932,4,4.327,0.327
40411240,40BA102,4,2.903,1.097
40211123,40BC051,4,3.7072,0.2928
40411252,40BA102,2,2.903,0.903
40311139,40BA011,1,2.9764,1.9764
40211241,40BA012,4,3.4904,0.5096
40311105,40BA051,1,2.3963,1.3963
40211103,40BA131,3,2.903,0.097
40411122,40BA061,1,2.903,1.903
40211226,40BR072,4,4.4908,0.4908
40211231,40BA052,1,2.903,1.903
40411241,40BD012,4,2.903,1.097
40211223,40BR032,4,4.0894,0.0894
40311233,40BR372,4,2.903,1.097
40205303,40BA102,1,3.3463,2.3463
40211118,40B9662,5,4.3464,0.6536
40411130,409A013,1,2.903,1.903
40211109,40B9662,4,4.3173,0.3173
40312142,40BA221,3,2.3458,0.6542
40411212,40BA102,4,2.903,1.097
40211133,40BQ321,4,3.4096,0.5904
40411205,409A013,1,2.903,1.903
40211247,40BA122,3,3.1784,0.1784
40511255,40BA052,4,2.8096,1.1904
40211141,40BQ171,4,4.324,0.324
40411150,40BA061,1,2.903,1.903
40411207,40BA222,1,2.903,1.903
40311159,40BA011,1,2.903,1.903
40211244,40BA132,2,3.2114,1.2114
40211223,40BA022,5,3.8848,1.1152
40311140,40BQ141,5,3.8374,1.1626
40311212,40BA022,1,2.7714,1.7714
40211113,40BQ021,1,1.9388,0.9388
40311116,40BA011,2,3.788,1.788
40411111,40BC071,1,2.903,1.903
40311140,40BC021,5,4.5971,0.4029
40211216,40BR322,5,3.6764,1.3236
40211228,40BA102,4,4.1982,0.1982
40311240,40BA052,1,2.903,1.903
40411251,40BA012,1,2.903,1.903
40211206,40BA052,3,2.5845,0.4155
40311155,40BA221,2,2.903,0.903
40311224,40BR022,1,2.903,1.903
40411213,40B0292,4,2.903,1.097
40211267,40BA152,3,2.903,0.097
40311213,40BA012,1,2.903,1.903
40211103,40BA011,1,2.903,1.903
40211121,40BA141,3,3.4955,0.4955
40411236,40BA222,4,2.903,1.097
40211223,40BR042,4,3.4017,0.5983
40411244,40BD012,4,2.903,1.097
40211259,40BA082,1,3.3169,2.3169
40311134,40BA061,1,2.6644,1.6644
40211151,40PQ041,4,4.3956,0.3956
40511111,40BA051,1,2.903,1.903
40411225,40BA052,2,2.903,0.903
40211224,40BD052,1,2.903,1.903
40211236,40BA052,1,2.903,1.903
40211163,40BC061,1,2.903,1.903
40511202,40B0292,5,4.5133,0.4867
40411246,40BA102,3,2.903,0.097
40211117,40BQ171,1,2.903,1.903
40311146,40BQ311,1,2.7866,1.7866
40411146,40BC011,2,2.903,0.903
40311104,40BA221,1,2.1374,1.1374
40311202,40BA122,4,3.0979,0.9021
40211216,409Z501,5,5.0,0.0
40211103,40BC051,2,2.903,0.903
40411238,40BA102,4,2.903,1.097
40311131,40BA141,1,2.3932,1.3932
40211244,40BR372,4,3.5079,0.4921
40311243,40BR072,4,3.7117,0.2883
40211220,40BA152,4,3.3186,0.6814
40311140,40BC011,2,2.5098,0.5098
40411209,40BR022,2,2.903,0.903
40311219,40BR022,3,2.903,0.097
40311139,40BA131,1,2.5323,1.5323
40211132,40KN633,4,2.0,2.0
40211147,40BQ321,2,2.903,0.903
40411241,40BA022,1,2.903,1.903
40211223,40BA092,5,4.2909,0.7091
40411127,40BQ031,5,2.903,2.097
40411159,40BQ031,3,2.903,0.097
40411221,40BR472,5,2.903,2.097
40211242,40BA092,5,4.7986,0.2014
40411105,40BA051,3,2.903,0.097
40211112,40BA091,1,1.7023,0.7023
40211165,40BA151,3,3.594,0.594
40311157,40BC021,4,4.3047,0.3047
40311211,40K0051,2,1.0,1.0
40411101,40BR472,4,2.903,1.097
40411258,40BA082,3,2.903,0.097
40211115,40BA131,2,2.903,0.903
40411244,40BA102,3,2.903,0.097
40211123,40BA091,2,2.4989,0.4989
40211219,40BA012,4,3.4251,0.5749
40311260,40BD012,4,2.903,1.097
40211141,40BQ021,4,3.4155,0.5845
40211132,40BC051,1,2.5646,1.5646
40211252,40BA082,3,3.6069,0.6069
40411115,40BA061,1,2.903,1.903
40211136,40BA021,5,3.5252,1.4748
40211213,40BR222,4,3.5987,0.4013
40211208,40BA221,2,2.903,0.903
40211225,40BR122,5,4.8983,0.1017
40311108,40BA121,1,3.1275,2.1275
40211252,409D021,3,2.3045,0.6955
40211248,40BA062,2,3.7001,1.7001
40311204,40BA082,5,2.903,2.097
40211263,40BA132,2,2.3775,0.3775
40311212,40BA132,2,2.9189,0.9189
40211225,40BA142,4,4.3045,0.3045
40211209,40BA012,1,2.7543,1.7543
40211207,40BR072,5,4.6034,0.3966
40211215,40BR032,1,2.903,1.903
40311135,40BA051,3,3.4264,0.4264
40311212,40BA012,1,2.581,1.581
40411258,40BD012,4,2.903,1.097
40211157,40BA091,1,2.903,1.903
40320326,40BC011,1,2.0952,1.0952
40211156,40BA101,3,2.9097,0.0903
40211224,40BA142,3,2.903,0.097
40311113,40B0291,1,2.903,1.903
40311224,40BA062,1,2.903,1.903
40311230,40BR372,3,3.99,0.99
40411257,40B0292,4,2.903,1.097
40411167,40BA221,2,2.903,0.903
40211141,40B9651,4,3.6348,0.3652
40211229,433A021,1,1.1874,0.1874
40311208,40BR072,3,3.6957,0.6957
40211135,40BA081,2,2.903,0.903
40311214,40BA022,1,2.1444,1.1444
40411164,40BC011,1,2.903,1.903
40211103,40B0291,2,2.903,0.903
40211220,40BA102,5,3.1562,1.8438
40411217,40BD012,5,2.903,2.097
40311210,409A011,1,2.5042,1.5042
40211203,40BD012,5,2.9882,2.0118
40211136,40BA151,4,4.1122,0.1122
40211115,40BA081,2,2.903,0.903
40411215,40BA222,3,2.903,0.097
40211246,40BA092,5,3.8125,1.1875
40311123,40BQ031,2,1.8762,0.1238
40411117,40BA101,1,2.903,1.903
40411101,40BA102,3,2.903,0.097
40311206,40BA122,2,2.903,0.903
40411160,40BA021,3,2.903,0.097
40211109,40BQ371,4,3.6118,0.3882
40211139,40BA091,1,2.903,1.903
40311173,40BQ341,4,4.2673,0.2673
40411148,40BA061,5,2.903,2.097
40211164,40BA121,3,2.6036,0.3964
40311232,40BA222,2,2.903,0.903
40311122,40BQ031,2,2.2042,0.2042
40211146,40B0291,2,3.1983,1.1983
40511235,40BA012,1,2.7904,1.7904
40211207,40BA082,3,3.3927,0.3927
40320310,40BC021,3,3.9078,0.9078
40411254,40BA082,3,2.903,0.097
40211230,40BD012,3,3.3087,0.3087
40511219,40BA012,1,2.903,1.903
40211224,40BR122,2,2.903,0.903
40211249,40BR222,5,4.0894,0.9106
40311129,40BA051,1,2.9738,1.9738
40311142,40BA051,1,2.903,1.903
40311237,40BA132,1,2.903,1.903
40211146,40UN080,2,3.7119,1.7119
40211257,40BA082,3,3.2081,0.2081
40211136,40BA081,4,3.5005,0.4995
40211246,40BR372,4,3.2701,0.7299
40311233,40BQ512,4,2.903,1.097
40511205,40BA012,5,3.2889,1.7111
40311207,40BR072,3,3.7137,0.7137
40311130,40BA221,1,2.4808,1.4808
40311105,40BA221,1,1.8999,0.8999
40211256,40BA082,4,3.5972,0.4028
40211141,40BA121,4,3.5255,0.4745
40211122,40BC061,3,3.9115,0.9115
40312142,40BA061,1,3.4544,2.4544
40411117,40BA081,1,2.903,1.903
40511138,40B0291,3,2.903,0.097
40111230,40BA142,1,2.903,1.903
40311259,40BA132,4,2.903,1.097
40211146,40BQ321,3,3.7061,0.7061
40211102,40BA131,5,4.2146,0.7854
40311137,40BA051,3,2.7363,0.2637
40311123,40BQ321,2,3.2992,1.2992
40311131,40BC051,3,3.0013,0.0013
40211230,40BA132,3,3.3159,0.3159
40311255,40BA052,2,2.903,0.903
40411118,40BA021,1,2.903,1.903
40411211,40BR472,1,2.903,1.903
40211134,40IN662,3,4.0,1.0
40311132,40BQ331,1,2.903,1.903
40211223,40BA052,5,3.2043,1.7957
40211135,40B0291,3,2.903,0.097
40311111,40BC021,4,3.9932,0.0068
40511151,40BA011,3,2.903,0.097
40211242,40BA122,5,3.8106,1.1894
40411213,40BA102,4,2.903,1.097
40211116,40BQ331,3,3.1157,0.1157
40311157,40BC071,5,3.591,1.409
40211129,40BA131,5,3.5432,1.4568
40311134,40BA021,1,2.668,1.668
40211115,40BQ331,1,2.903,1.903
40211208,40BA012,1,2.903,1.903
40311119,40BA061,2,3.3984,1.3984
40511233,40B0292,4,4.5043,0.5043
40211217,40BR242,4,3.4004,0.5996
40211249,40BD052,3,3.501,0.501
40411256,40BA222,3,2.903,0.097
40211217,40BA082,3,3.293,0.293
40211209,40BR372,4,2.8741,1.1259
40311237,40BA082,4,2.903,1.097
40311122,40BA021,4,3.2215,0.7785
40211137,40BA101,2,2.5611,0.5611
40211141,40BA021,5,2.8165,2.1835
40311138,40BC011,1,1.6975,0.6975
40411237,40BA022,1,2.903,1.903
40411127,40BA021,2,2.903,0.903
40211151,40UN070,4,4.2438,0.2438
40211237,40BA132,1,2.6963,1.6963
40311118,40BC011,3,1.9891,1.0109
40211129,40KA393,5,3.4683,1.5317
40311137,40BC071,4,3.801,0.199
40211126,40BA121,3,2.9918,0.0082
40511201,40B0292,5,3.8041,1.1959
40311260,40BA021,2,2.903,0.903
40311266,40BQ512,3,2.903,0.097
40211106,40BQ391,4,3.9592,0.0408
40211219,40BA022,4,3.1392,0.8608
40411114,40BA051,3,2.903,0.097
40411225,40B0292,4,2.903,1.097
40211125,40BQ391,4,3.8058,0.1942
40511225,40BA052,4,2.4969,1.5031
40211147,40BA121,1,2.903,1.903
40311258,40BR042,5,4.2952,0.7048
40411210,40B0292,4,2.903,1.097
40211241,40BA092,4,4.4169,0.4169
40211242,40BA012,4,3.8121,0.1879
40311254,40BA012,3,2.903,0.097
40411151,40BC071,4,2.903,1.097
40311216,40BA102,3,3.1032,0.1032
40211134,40BQ021,3,3.4931,0.4931
40311111,40BA101,2,2.8719,0.8719
40211165,40BA131,2,3.3867,1.3867
40311226,40BD012,4,3.2722,0.7278
40211138,40BA151,5,3.7063,1.2937
40411152,40BA021,2,2.903,0.903
40211215,40BR042,1,2.903,1.903
40411258,40BR022,3,2.903,0.097
40511252,40B0292,2,3.3437,1.3437
40311216,40BR372,4,3.7001,0.2999
40211250,40BA082,4,3.298,0.702
40411109,40BD012,5,2.903,2.097
40211252,40BR042,4,2.7351,1.2649
40311157,40BQ141,4,3.5896,0.4104
40411166,40BA221,3,2.903,0.097
40311114,40BC021,4,2.903,1.097
40211132,40BQ381,1,2.7031,1.7031
40211250,40BA122,3,3.3173,0.3173
40411147,40BQ031,4,2.903,1.097
40311114,40BA061,4,2.903,1.097
40211109,40BA081,2,2.1645,0.1645
40311135,40BA101,5,3.5651,1.4349
40211111,40BC021,2,2.9126,0.9126
40311159,40BA061,1,2.903,1.903
40411141,40BA021,1,2.903,1.903
40411248,40BA052,4,2.903,1.097
40311157,40BA051,2,2.7115,0.7115
40411258,40MN111,1,2.903,1.903
40211233,433A012,1,2.0,1.0
40411252,40BD012,2,2.903,0.903
40211130,40BQ401,2,3.8308,1.8308
40211164,40BA141,5,2.1233,2.8767
40211207,40BA152,4,3.5127,0.4873
40211202,40BA122,2,3.7036,1.7036
40211263,40BA152,1,2.3852,1.3852
40311123,40BA101,1,2.9278,1.9278
40411152,40BA221,2,2.903,0.903
40311232,40BA082,3,2.903,0.097
40211231,40BA062,1,2.903,1.903
40211127,40B9651,5,3.5459,1.4541
40311211,40BR072,4,3.5824,0.4176
40211226,40BA012,5,3.8099,1.1901
40211216,40BA102,4,4.0872,0.0872
40211231,40B0292,2,2.903,0.903
40411147,40BA021,4,2.903,1.097
